title,date,top_keywords
"사이냅소프트, B2B 오픈마켓 도매꾹에 '사이냅 OCR 프로' 공급",2025-05-20 14:38:00,"['사이', '인식', '소프트', '프로', '도매꾹']"
"혜움, 소상공인 등 법인 사업자 위한 재무·세무 AI 에이전트 ‘알프레드’ 출시",2025-05-20 14:35:00,"['알프레드', '혜움', '레포트', '세무', '세금']"
"버즈니, AI 회의록 '노이' 베타 출시",2025-05-20 14:33:00,"['회의', '버즈', '남상', '이용', '극대']"
"쉴드AI, 국내 독점 판권 업체와 수의계약 논란…""국방 기술 자립 시급""",2025-05-20 14:32:00,"['기술', '무기체계', '해외', '독점', '판권']"
"위버스브레인, 일본 네트러닝과 'AI 영어회화 서비스' MOU",2025-05-20 14:31:00,"['버스', '브레인', '네트', '세원', '일본']"
"SK AX, '파르나스호텔 ERP DX 구축 사업' 착수",2025-05-20 14:29:00,"['나스', '호텔', '파르', '디지털', '경영']"
"[5월19일] ""AI 챗봇은 사실만 말해주지 않아...검색처럼 '팩트 체크' 필수""",2025-05-20 07:00:00,"['챗봇', '사실', '그록', '답변', '검색']"
"발레도 가능? 테슬라, ‘춤추는’ 로봇 공개",2025-05-20 07:00:00,"['예주', '타임스', '힙합', '베타', '베이퍼웨어']"
"그록, 이번에는 '홀로코스트' 논란...""안 알려진 사례 많을 것""",2025-05-19 18:05:00,"['그록', '홀로코스트', '희생', '유대인', '나치']"
"엘튼 존, 영국의 AI 학습 데이터 공개 반대에 비난...""법적 대응도 불사""",2025-05-19 18:05:00,"['창작', '정부', '총리', '개정', '영국']"
"MIT, 노벨상 수상자가 극찬한 'AI 생산성 향상' 논문 철회",2025-05-19 18:05:00,"['논문', '저자', '연구', '교수', '박사']"
"""애플의 '통합 시리' 실패는 엉터리 개발 방식 때문...새 모델은 취리히에서 개발""",2025-05-19 18:05:00,"['애플', '시리', '개발', '취리히', '때문']"
"구글, '제미나이 나노' API 공개…""온디바이스 이상의 기능도 지원""",2025-05-19 18:05:00,"['나노', '미나', '코어', '안드로이드', '디바이스']"
"중국, ‘우주 AI 슈퍼컴퓨터’ 위성 12기 발사…2800기 목표",2025-05-19 18:00:00,"['위성', '우주', '지상', '스페이스', '전송']"
"엔비디아, 휴머노이드용 모델 ‘아이작 GR00T’ 업그레이드…”새 환경 적응성 높여”",2025-05-19 18:00:00,"['로보틱스', '휴머노이드', '합성', '프린트', '로봇']"
"[게시판] 원익로보틱스, ‘알레그로 핸드 V5’ EU CE 인증 등 단신",2025-05-19 17:50:00,"['파수', '손가락', '똑비', '루닛', '플러스']"
"톰슨로이터, 전문직 분야의 생성 AI 활용 보고서 발표",2025-05-19 17:32:00,"['법률', '톰슨', '로이터', '리걸', '보고서']"
"‘아메카’ 휴머노이드, 6월 국내 첫 공개…“실감 나는 표정으로 관람객과 소통”",2025-05-19 17:15:00,"['화성시', '아메', '표정', '휴머노이드', '아츠']"
"엔비디아, 타사 칩도 연결하는 개방형 칩 통신 기술 공개",2025-05-19 17:13:00,"['엔비디아', '센터', '링크', '슈퍼컴퓨터', '양자']"
"[양현상 칼럼] 민간 기술, 현대전의 판도를 바꾼다 - 개방형 혁신으로 국방 R&D 생태계를 혁신해야",2025-05-19 16:25:00,"['민간', '방산', '기술', '국방', '혁신']"
"MS, 새로운 기업용 에이전트 공개 예정...""인간 직원처럼 ID 가지고 활동""",2025-05-19 16:12:00,"['파일럿', '테넌트', '인간', '리크', '직원']"
"쉴드AI ""KAI와 AI 소프트웨어 공급 계약은 적법""",2025-05-19 15:50:00,"['쉴드', '전투기', '계약', '절차', '로열티']"
에임인텔리전스 “짧은 대화로 LLM 보안 취약점 발견할 수 있어”,2025-05-19 15:10:00,"['공격', '인텔리전스', '다중', '단일', '상윤']"
"트위니-아세테크, 자율주행 물류 로봇 확산 MOU",2025-05-19 14:45:00,"['트위', '물류', '주행', '로봇', '더피']"
"플리토, IBK기업은행 외국인 특화 점포에 ‘AI 다국어 통역 시스템’ 공급",2025-05-19 14:26:00,"['외국인', '기업은행', '플리', '금융', '안산']"
"비투엔-버넥트-리벨리온, 몽골 관세청과 디지털 행정 협력 MOU",2025-05-19 14:22:00,"['비투', '몽골', '관세청', '이창', '버넥트']"
"와이즈넛, 중국 선전시 공업정보화국 방문단에 국내 AI 적용 사례 공유",2025-05-19 14:19:00,"['와이즈넛', '선전시', '방문', '강용', '정보화']"
"이스트소프트, 페르소닷에이아이 ‘AI 비디오 트랜슬레이터’ 업데이트",2025-05-19 13:58:00,"['더빙', '크리에이터', '영상', '페르', '채널']"
"채널톡, 사내 업무 지원 AI ‘팀 알프’ 베타 서비스 출시",2025-05-19 12:39:00,"['채널', '알프', '코퍼레이션', '최시원', '메신저']"
"엘리스그룹, 학교∙교사 맞춤 AI 전환 돕는 '찾아가는 컨설팅 기관' 선정",2025-05-19 12:35:00,"['엘리스', '연수', '학교', '전국', '컨설팅']"
"올거나이즈, LLM 올인원 솔루션 ‘알리’ GS 인증 1등급 획득",2025-05-19 12:30:00,"['이즈', '인증', '제도', '지정', '획득']"
"에이슬립-경동나비엔, AI로 온도조절하는 사계절용 매트 출시",2025-05-19 12:26:00,"['수면', '숙면', '슬립', '매트', '에이']"
코딩 AI 사용량 75% 급증...'챗GPT'는 분야별 전문 AI 사용자 흡수,2025-05-18 23:55:00,"['범용', '밀러', '성장', '챗봇', '코딩']"
"""엔비디아, 상하이에 R&D 센터 설립...중국 내 영향력 유지할 것""",2025-05-18 22:34:00,"['중국', '상하이', '엔비디아', '화웨이', '수출']"
"미국 40개 주 ""지방 정부 AI 규제 10년간 막는 법안 철회해야""",2025-05-18 21:53:00,"['규제', '시행', '공화당', '캘리포니아주', '조치']"
"알트먼, '비효율적' 지적 받은 올리브 오일 사진 공개",2025-05-18 21:20:00,"['오일', '올리브', '알트', '패배', '제품']"
"오픈AI, 코딩 에이전트 '코덱스' 세부 정보 공개...""AI 도구 넘어 동료로 발전할 것""",2025-05-18 20:29:00,"['코덱스', '코드', '작업', '수정', '실행']"
"미국 ""아이폰에 알리바바 AI 탑재는 이적 행위""",2025-05-18 19:24:00,"['중국', '애플', '알리바바', '아이폰', '하원']"
"구글, 새로운 '증강 미세조정' 제안...""ICL 일반화 강점에 미세조정 효율성 합쳐""",2025-05-18 11:15:00,"['미세', '조정', '학습', '글론', '추론']"
[AI의 역사] 46 일본의 제5세대 컴퓨터 프로젝트와 미국의 전략 컴퓨팅 계획,2025-05-18 10:12:00,"['컴퓨터', '세대', '일본', '프로젝트', '연구']"
AI 바비큐 마스터: 불맛까지 계산하는 AI 그릴 셰프가 등장한다면,2025-05-18 09:09:00,"['고기', '바비큐', '마스터', '쿠스쿠스', '올리브오일']"
"딥시크, 저비용 모델 개발 비결 공개...새로운 사실은 없어",2025-05-17 22:52:00,"['시크', '논문', '모델', '아키텍처', '하드웨어']"
"xAI ""그록 '백인학살' 언급은 내부 직원의 독단적 소행""...시스템 프롬프트 공개로 무고 입증",2025-05-17 22:09:00,"['그록', '프롬프트', '수정', '백인', '지침']"
"오픈AI, '스타게이트' UAE로 확장 예정...중동 진출 발판 확보",2025-05-17 21:34:00,"['센터', '아부다비', '스타게이트', '규모', '데이터']"
"라온피플 ""VLM 영상관제 솔루션 ‘오딘AI’로 국내외 공공기관 수요 확대""",2025-05-17 20:56:00,"['오딘', '상황', '피플', '탐지', '관제']"
"박정현 비브리지 대표 ""K-콘텐츠 해외 진출 핵심은 '더빙'...AI로 기회 열 것""",2025-05-17 20:37:00,"['더빙', '콘텐츠', '채널', '해외', '국내']"
"스태빌리티 AI, 휴대폰용 온디바이스 '음악 샘플 생성' 모델 출시",2025-05-17 19:26:00,"['오디오', '음악', '모델', '테이블', '유디오']"
메이아이 “매장 방문객 분석 AI 급속 확대...정식 계약 전환율 70% 달해”,2025-05-17 18:11:00,"['매쉬', '매장', '방문객', '메이', '아이']"
[AI 이슈트렌드] 정치 키워드 실종...해외 이슈가 상위권에,2025-05-17 17:24:00,"['이슈', '워드', '사건', '올림픽', '성매매']"
[5월16일] 중동의 문을 연 미국의 무기는 AI...중국까지 단절 시키나,2025-05-17 07:00:00,"['중동', '사우디', '트럼프', '중국', '대통령']"
"오픈AI, 코딩 AI 에이전트 '코덱스' 출시...""바이브 코딩 다음 단계로 나갈 것""",2025-05-17 01:52:00,"['코덱스', '코딩', '코드', '작업', '엔지니어링']"
"메타, '라마 4 베히모스' 출시 연기...오픈 소스 선두 경쟁서 멀어지나",2025-05-16 18:05:00,"['메타', '베히모스', '부서', '모델', '라마']"
"알트먼, 그록의 '백인 학살' 논란 재점화",2025-05-16 18:05:00,"['백인', '남아공', '학살', '집단', '그록']"
"'아기 팟캐스트'로 뜬 헤드라, 420억 투자 유치",2025-05-16 18:05:00,"['헤드', '캐릭터', '아기', '링겔', '바흐']"
"오픈AI에 인수된 윈드서프, 첫 코딩 모델 ‘SWE-1’ 시리즈 공개",2025-05-16 18:05:00,"['윈드', '코딩', '소네트', '작업', '엔지니어링']"
"미국 국회, 엔비디아 칩 위치 추적법 발의",2025-05-16 18:05:00,"['발의', '법안', '위치', '수출', '의원']"
"UAE, 중국 관계 단절로 미국과 'AI 협정'까지 체결",2025-05-16 18:00:00,"['협정', '중국', '카타르', '상무부', '아부다비']"
"테슬라, 춤추는 '옵티머스' 영상 공개...발레부터 탭댄스까지",2025-05-16 18:00:00,"['옵티머스', '댄스', '로봇', '영상', '그록']"
"앤트로픽, 저작권 소송에 '클로드' 활용했다가 환각으로 망신",2025-05-16 18:00:00,"['앤트로픽', '제출', '유니버셜', '법정', '판사']"
"유닷컴, 기업용 '딥 리서치' 출시...""오픈AI 모델이 오픈AI보다 앞선다고 판정""",2025-05-16 18:00:00,"['리서치', '벤치마크', '검색', '딥컨설트', '엔터프라이즈']"
"""오픈AI, 구조 변경 축소안 충분치 않아...임원진 해고 가능해야""",2025-05-16 18:00:00,"['비영리', '단체', '서한', '변경', '해고']"
"코어위브, 오픈AI와 5.6조 규모 컴퓨팅 공급 추가 계약",2025-05-16 18:00:00,"['코어위브', '계약', '클라우드', '장기', '일시']"
"[게시판] 스노우플레이크, ‘스트림릿 해커톤 코리아’에 360명 참가 등 단신",2025-05-16 17:50:00,"['스노우플레이크', '해커', '라인', '코어', '프랑스']"
"와들 등 국내 기업 4곳, ‘포브스 아시아 30세 미만 리더 30인’ 선정",2025-05-16 17:09:00,"['달파', '창업', '김도균', '유선', '조용원']"
"한국문화예술위원회, 아르코 예술기술융합 국제 컨퍼런스 24일 개최",2025-05-16 16:58:00,"['예술', '아르코', '컨퍼런스', '문화', '신스']"
"티쓰리큐, 언론진흥재단 미디어 AI 플랫폼 서비스 구축",2025-05-16 16:44:00,"['미디어', '재단', '언론', '간행물', '제목']"
"데이터메이커, '혁신 프리미어 1000' 선정",2025-05-16 15:10:00,"['메이커', '데이터', '프리미어', '선정', '에녹']"
"센드버드, 롯데홈쇼핑 품질관리 자동화 AI 에이전트 공급…업무 40%가량 절감",2025-05-16 14:43:00,"['센드', '홈쇼핑', '버드', '롯데', '센드버드']"
"이스트소프트, AI 검색 엔진 앨런에 ‘딥 리서치’ 출시",2025-05-16 14:33:00,"['앨런', '리서치', '검색', '보고서', '조사']"
"LGU+, 소방청과 순직 소방관 목소리 AI로 복원에 음성 편지 제작",2025-05-16 14:18:00,"['순직', '소방관', '편지', '목소리', '복원']"
"스톡폴리오, IBM 글로벌 협업 프로그램 최종 선정…“AI+양자 협업 플랫폼 상용화 본격화”",2025-05-16 14:01:00,"['폴리오', '스톡', '협업', '양자', '연우']"
"사이냅소프트, 온프레미스 올인원 문서 솔루션 ‘사이냅 어시스턴트' 출시",2025-05-16 13:48:00,"['사이', '문서', '소프트', '어시스턴트', '시스턴']"
"오픈AI, 16일 밤 새 모델 공개 예고...""챗GPT보다 나은 이름 붙일 것""",2025-05-16 13:18:00,"['이름', '금요일', '여러분', '추측', '하이라이트']"
"[5월15일] MS가 해고한 인원 40%는 '코더'...""인간은 코딩 AI 이상 능력 필요""",2025-05-16 07:00:00,"['코딩', '통계', '프로그래머', '코더', '해고']"
윤동주 시인 서거 80주기...AI가 써본 윤동주의 시,2025-05-16 07:00:00,"['예주', '타임스', '힙합', '베타', '베이퍼웨어']"
"구글, 알고리즘 설계하고 과학 발견 돕는 에이전트 ‘알파이볼브’ 공개",2025-05-15 18:05:00,"['알파이', '볼브', '알고리즘', '곱셈', '행렬']"
"오픈AI, 챗GPT에 'GPT-4.1' 도입...""코딩 AI 접근성 강화""",2025-05-15 18:05:00,"['코딩', '미니', '업데이트', '추론', '모델']"
"그록, 묻지도 않은 남아공 ‘백인 학살’에 대해 설명",2025-05-15 18:05:00,"['백인', '남아공', '학살', '그록', '집단']"
"'AI 안전' 지적받은 오픈AI, '안전성 평가' 수시 공개...""구글·메타도 문제"" 지적",2025-05-15 18:05:00,"['안전', '평가', '모델', '허브', '탈옥']"
"알트먼 ""챗GPT를 검색에 쓰면 노년층...'인생의 운영 체제' 되는 게 목표""",2025-05-15 18:05:00,"['체제', '인생', '메모리', '알트', '운영']"
"앤트로픽 차기 모델, 다음 달 출시 예정..""추론 반복·도구 사용으로 에이전트 기능 강화""",2025-05-15 18:05:00,"['추론', '테마', '모델', '수정', '오퍼스']"
"구글, 코딩 AI 경쟁으로 '제미나이'에 깃허브 코드베이스 연결",2025-05-15 18:00:00,"['깃허브', '미나', '코드', '어드밴스드', '장소']"
"퍼플렉시티, 페이팔과 파트너십 체결...AI 검색, 쇼핑 진출 본격화",2025-05-15 18:00:00,"['페이팔', '결제', '퍼플', '시티', '쇼핑']"
"미 공화당, '지방 정부 AI 규제 10년 금지' 법안 끼워 넣기 논란",2025-05-15 18:00:00,"['규제', '정부', '조항', '법안', '시행']"
"알리바바, 올인원 비디오 제작·편집 모델 '완2.1' 오픈 소스 출시",2025-05-15 18:00:00,"['모델', '영상', '알리바바', '편집', '비디오']"
"유튜브, 시청자 집중 타이밍에 광고 내보내는데 '제미나이' 활용",2025-05-15 18:00:00,"['시청자', '광고', '유튜브', '포인트', '미나']"
"메타, 사용자 데이터 AI 훈련 문제로 EU 가처분 소송 위기",2025-05-15 18:00:00,"['메타', '손해배상', '제기', '집단', '데이터']"
"[게시판] 아크릴, 코스닥 상장예비심사 청구 등 단신",2025-05-15 17:50:00,"['루닛', '의료', '상장', '개강', '클래스']"
"한국전파진흥협회-다쏘시스템, 3D 모델링·기계설계 인력 4기 교육생 모집",2025-05-15 17:19:00,"['전파', '협회', '트윈', '디지털', '진흥']"
"클라썸 ""대학 ‘AI 플랫폼’ 도입 증가…학사 업무 효율화 한몫”",2025-05-15 15:50:00,"['학사', '학생', '조교', '커넥트', '학습']"
"“전화 걸어주는 AI 튜터”…위버스브레인, ‘AI 밀착케어 콜’ 출시",2025-05-15 14:31:00,"['전화', '영어', '학습', '튜터', '밀착']"
"네이버, 헬스케어 사업 강화 위해 '테크비즈니스' 부문 신설",2025-05-15 14:27:00,"['네이버', '부문', '신설', '비즈니스', '북미']"
"비즈니스캔버스, 국내 B2B 영업 최적화된 '리서치AI' 출시",2025-05-15 14:02:00,"['영업', '캐치', '리서치', '매출', '캔버스']"
"엑스엘에이트, '이벤트캣' 실시간 AI 통역 기능 강화",2025-05-15 13:58:00,"['자막', '실시간', '통역', '음성', '이벤트']"
"[양현상 칼럼] 로봇 시대 개막, 중소기업에 열린 기회의 문...휴머노이드 로봇 부품 시장을 주목하라",2025-05-15 12:25:00,"['부품', '로봇', '센서', '중소기업', '시장']"
[게시판] 브이캣 ‘AWS 파트너 소프트웨어 패스’ 획득 외 단신,2025-05-15 10:07:00,"['외국인', '브이', '안정', '김일수', '박윤지']"
"[5월14일] AI가 던져준 새로운 '실존적' 문제...""인간은 무엇을 해야 하나""",2025-05-15 07:00:00,"['인간', '이동', '교육', '노동자', '지적']"
AI로 만드는 레고 구조물,2025-05-15 07:00:00,"['예주', '타임스', '힙합', '베타', '베이퍼웨어']"
"구글, I/O서 '코딩 AI 에이전트' 공개 예정",2025-05-14 18:05:00,"['코딩', '코디움', '엔지니어', '소프트웨어', '에디']"
"비개발자가 만든 ‘그림 그리기 챗봇,’ GPT스토어 글로벌 2위 기록",2025-05-14 18:05:00,"['제작자', '스토어', '이태경', '이미지', '그리기']"
"구글, 검색 페이지에 'AI 모드' 버튼 추가...""챗봇형 검색 본격 테스트""",2025-05-14 18:05:00,"['검색', '모드', '쿼리', '홈페이지', '테스트']"
윤동주가 해방 후 시를 썼다면…“별들은 더욱 또렷이 마음에 박혀왔다”,2025-05-14 18:05:00,"['윤동주', '시인', '미리내', '테크놀로지', '플로우']"
"""구글 상승하고 앤트로픽 하락""...포, 1~5월 모델 사용량 발표",2025-05-14 18:05:00,"['점유', '모델', '추론', '인기', '소네트']"
"엔비디아, 사우디에 '블랙웰' 칩 1만8000개 공급",2025-05-14 18:00:00,"['사우디', '메인', '투자', '엔비디아', '중동']"
"오픈AI, 트럼프 방문 앞두고 UAE에 데이터센터 계약 검토",2025-05-14 18:00:00,"['대통령', '트럼프', '투자', '방문', '프로젝트']"
"사카나, 트랜스포머 넘는 단계별 사고 방식 '뉴런' 아키텍처 공개",2025-05-14 18:00:00,"['뉴런', '작동', '타이밍', '활성화', '트랜스포머']"
틱톡도 '이미지-비디오' 변환 도구 추가,2025-05-14 18:00:00,"['틱톡', '얼라이브', '이미지', '동영상', '하늘']"
"중국서 해체한 MS AI 팀, 중국 텐센트에 합류",2025-05-14 18:00:00,"['위저드', '위안', '텐센트', '모델', '베이징']"
"MS, AI 투자 압박으로 인력 3% 해고",2025-05-14 18:00:00,"['해고', '감축', '투자', '직원', '마진']"
"마누스, 대기자 명단 종료하고 AI 에이전트 전면 개방",2025-05-14 18:00:00,"['마누스', '개방', '달러', '그동안', '투자']"
"[게시판] 코어라인, 미국 컨퍼런스서 ‘AI 기반 간질성 폐질환 조기 검출 임상’ 공유 등 단신",2025-05-14 17:50:00,"['의료', '스케', '머스트', '엔씨', '템플']"
[AI의 역사] 45 방송을 보고 듣는 인간 뇌의 메커니즘을 알고 싶다 - 네오코그니트론,2025-05-14 17:30:00,"['신경망', '트론', '뉴런', '코그', '시각']"
